id;learn_descr;other_descr;cat_1;code_id_1;code_1;code_id_2;code_2;weitere Kategorien / nochmal prüfen;category_1;remark;
46859;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46860;recherche zu praxisversuchen im neuen bildungsplan liefert erste ideen zur umsetzung im unterricht;Absage einer hilfreichen Fortbildung zwingt mich, mir die Versuche selbst zu erarbeiten und mir die Techniken anzueignen. Es bleibt aber genug Zeit, bevor diese Unterrichtseinheit ansteht.;;1A2;Pedagogical Knowledge and Skills;;;;Pedagogical Knowledge and Skills;;
46868;großartiger kollegialer austausch ;;;;;;;;;;
46883;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46884;zu viel ;zu lange vikos;;4B;No Learning Outcome mentioned;;;x;No Learning Outcome mentioned;;
46898;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46900;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46906;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46929;ich habe einige funktionen in excel kennengelernt;zu viel  Aufwand für zu wenig Entlohnung;;1a3;Technological Knowledge and Skills;;;;Technological Knowledge and Skills;;
46930;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46931;es gibt so komplexe zusammenhänge, diese auszuwerten ist echt aufwendig.;;;;;;;;;;
46948;unterrichtstempo anpassen, adäquatere aufgaben stellen ;;;1a2;Pedagogical Knowledge and Skills;;;;Pedagogical Knowledge and Skills;;
46956;trotz absenkung des unterrichtsniveaus hatten die schülerinnen probleme bei der bewältigung der aufgaben. die schere zwischen anforderung und kompetenzen öffnet sich immer weiter.;;;;;;;;;;
46957;ich habe mit der klassensprecherin der undisziplinierten und leistungsschwachen klasse gesprochen. meine vermutung, dass die schülerinnen mit den schulregeln und den anforderungen überfordert sind, hat sich bestätigt.;Ich werde in den nächsten Wochen viele Gespräche mit den Schülerinnen führen, um die Situation in den Griff zu bekommen und Den Schülerinnen ein Gefühl von Sicherheit zu vermitteln.;;;;;;;;;
46961;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46964;;Schülerin berichtet von großen häuslichen Problemen, keine Pause;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46965;arbeitsaufträge verbessern ;Klasse arbeitet nicht so schnell, hat Verständnisprobleme ;;1a2;Pedagogical Knowledge and Skills;;;;Pedagogical Knowledge and Skills;;
46966;gfs themen besser vorbereiten, koordinieren ;zu kurze Pause wegen SuS Gesprächen;;;;;;;;;
46968;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46969;austausch mit kollegen ;Gespräch über Schülerin mit Problemen;;2a5;Communication and Collaboration skills;;;;Communication and Collaboration skills;;
46970;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46972;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46973;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46975;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46977;zeit für planung finden;Verzögerungen im Tagesablauf verlängern Arbeitszeit, keine Freizeit ;;;;;;;;;
46978;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46981;ipad nutzung in neuen tabletklassen, neben digitalen anforderungen muss auch disziplinarisch viel dazu gelernt werden von den schüler*innen;;;;;;;;;;
46982;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46983;goodnotes auf dem ipad erprobt;;;1a3;Technological Knowledge and Skills;;;;Technological Knowledge and Skills;;
46984;teachertool neu erstellt;;;;;;;;;;
46985;gemeinsam mit kollegin projektarbeitsthemen besprochen ;;;;;;;;;;
46986;sitzung der fachschaftsvorsitzenden, erfahrungsaustausch ;;;;;;;;;;
46988;neue themen erarbeitet;;;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
46989;termine eingetragen, zeitmanagement ;;;2a2;Time management;;;;Time management;;
46991;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46993;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46995;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46997;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
46999;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47000;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47001;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47004;resilienz;;;2a1;General Socio-emotional Knowledge and Skills;;;;General Socio-emotional Knowledge and Skills;;
47005;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47006;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47008;neue abläufe in der  schule die vorab nicht kommuniziert wurden ;;;;;;;;;;
47009;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47018;neues themengebiet: gk;;;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
47019;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47020;parall klassen betreut wegen krankheit von kollegen, sehr spontan und kurzfristig;;;;;;;;;;
47021;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47022;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47025;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47026;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47040;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47043;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47045;unterrichtsmaterial direkt ordentlich abheften, dann muss man es nicht nachträglich sortieren;;;;;;;;;;
47048;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47050;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47061;privatgespräche mit schülern, chance, sie besser kennenzulernen ;;;;;;;;;;
47068;noch bessere planung, auch schon oft unterrichtete themen vorher gedanklich auf vollständigkeit durchdenken;Falsche Planung, daher ist diese Zusatzstunde an Vorbereitung auf eigene Fehler zurückzuführen. Sehr ärgerlich, weil unnötig.;;;;;;;;;
47073;;Zeitdruck ;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47075;erlebnispädagogik ;;;;;;;;;;
47077;eindrücke von schülern aus ihren unternehmen ;;;;;;;;;;
47084;endlich mal zeit sich mit den schülern auszutauschen ;Die intrinsische Motivation der Schüler ist immer geringer und Antreiben nervt;;;;;;;;;
47090;die schüler der neuen klasse besser kennengelernt ;;;;;;;;;;
47091;"
";;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47092;intensive vorbereitung ;;;;;;;;;;
47093;;Ausbildung zum Brandschutzhelfer;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47094;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47095;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47096;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47099;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47100;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47111;;Schüler kommt nicht ins WLAN, ich kann nicht helfen aber es gibt keinen weiteren Ansprechpartner bei technischen Problemen ;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47116;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47119;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47124;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47125;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47126;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47127;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47128;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47129;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47131;stimmtraining, rückentraining;;;;;;;;;;
47142;praktikantenbetreuung ausbildungslehrerin;;;;;;;;;;
47143;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47144;;Betreuung Erasmusaustauschgruppe;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47145;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47159;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47160;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47161;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47163;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47167;;Zeitdruck ;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47170;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47171;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47191;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47192;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47193;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47195;;Schüler verstehen Stoff nicht, blockieren;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47211;ich habe mich in die handhabung der neuen materialien eingelesen.;;;;;;;;;;
47213;bessere vorbereitung (aber keine zeit);Klasse apathisch ;;;;;;;;;
47214;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47215;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47217;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47218;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47219;;Online meeting mit Referendar trotz Krankmeldung;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47224;vorstellung von materialien für das fach informatik;;;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
47225;vorstellung von materialien für das fach informatik;;;1a1;Content Knowledge and Skills;;;;Content Knowledge and Skills;;
47230;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47232;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47234;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47235;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47236;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47237;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47238;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47244;4 pl in der logistik geblickt;Thema Logistik ist blöde zu vermitteln ;;;;;;;;;
47247;"mache dinge funktionieren in der praxis nicht. daher muss die unterrichtsvorbereitung immer wieder überarbeitet werden. das frisst zeit 
";"Man braucht immer länger, als man zuerst denkt.
";;;;;;;;;
47248;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47249;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47250;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47251;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47252;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47254;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47255;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47256;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47257;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47258;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47259;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47260;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47300;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47302;gute beiträge der tn;;;;;;;;;;
47306;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47309;unterrichtsfreier tag/arbeit von zu hause reduziert stress bei vorbereitung ;unterrichtsfreierer Tag/Arbeit von zu Hause reduziert Stress und entlastet;;2a1;General Socio-emotional Knowledge and Skills;;;;General Socio-emotional Knowledge and Skills;;
47311;interaktion mit sus gestalten;;;;;;;;;;
47312;geduld zahlt sich aus ;Bauchatmung ;;;;;;;;;
47313;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47314;ich musste das erste mal den verkehr regeln. ;Feueralarm/Amokalarm ist stressig, weil man an do viel denken muss. Verhinderung von Panik zB;;;;;;;;;
47315;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47319;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47323;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47334;"kollegen können egoistische deppen sein (nett gesagt);-p";;;;;;;;;;
47338;was schüler an tablets alles nicht wissen können...;Bei 24 neuen Endgeräten und unterschiedlichen Vorkenntnissen, ist es schwer allen gerecht zu werden. ;;;;;;;;;
47353;beharrlichkeit lohnt ;;;;;;;;;;
47355;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47371;freitag, zu viele offene fragen ;Chaos, zu viel ;;;;;;;;;
47373;deputatsverhandlungen. aufgrund des lehrermangels muss ich jetzt eine neue klasse (fachpraktiker) unterrichten. ich wurde gefragt, ob ich überstunden machen könnte;"Stress, weil ich jetzt schon wieder andere Niveaus unterrichten muss und eine Klasse abgebe, mit der der Unterricht sehr gut gelingt.
Lehrermangel - das ständige Einspringen für kranke/nicht vorhandene Kollegen stresst ungemein.";;;;;;;;;
47374;das ich tolle kollegen habe;Ich muss für eine kranke Kollegin einspringen. Wir haben uns ausgetauscht, was ich mit den SuS machen sollte und wie im nächsten Jahr die Prüfungen ablaufen;;;;;;;;;
47375;;Ich habe Blutdruckmessgeräte für den Pflegeunterricht besorgt;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47376;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47377;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47378;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47380;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47381;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47382;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47383;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47388;ideen für aktivierenden und realitätsnahen informatikunterricht;;;1a2;Pedagogical Knowledge and Skills;;;;Pedagogical Knowledge and Skills;;
47391;"passende einstiege ins thema
 datenbanken ";;;;;;;;;;
47396;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47397;immersives lernen gestalten mit h5p.;;;;;;;;;;
47400;"
";;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47401;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47402;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
47415;mit interessanten themen machen sus mit;Nachmittags Unterricht ist schwierig;;;;;;;;;
47419;zielvereinbarungsgespräche fördern die beziehung lehrer - schüler;18 Zielvereinbarungsgespräche, keine Zusatzstunde, die die Klassenlehrerarbeit honoriert;;;;;;;;;
47420;;;no learning outcome mentioned;;;;;;no learning outcome mentioned;;
