"id","code","sex","age","jobscope","gvUser","act_no","activity","other","stress","coping","pc_learn","learn_descr","other_descr","begin_date","begin_time","end_date","end_time","Begin","End","Duration","Handover","n_entry","sickness","cat_1","cat_2","cat_2_en","cat_1_en","n_id"
8688,"FWQ1WULK1P",1,37,100,"",19,"Prüfungsbezogene Tätigkeiten","",4,4,2,"es ist sehr stressig parallel unterricht zu halten und im prüfungsausschuss mitzuwirken","","25.03.2022","07:45","25.03.2022","20:00","25.03.2022 16:49","25.03.2022 16:51",113,"25.03.2022 16:51",55,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8736,"B6TYGL7MDW",0,54,77.78,"Teilnahme-Gruppe-2",23,"Personalverwaltung und -auswahl","",0,0,2,"neue schularten und ideen aus pfalz und anderer schule","","25.03.2022","15:00","25.03.2022","16:54","25.03.2022 17:53","25.03.2022 17:55",111,"25.03.2022 17:55",74,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8743,"6NREWR97X6",0,50,80,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,5,1,"neue ideen für aufgabenstellungen","","25.03.2022","09:00","25.03.2022","11:00","25.03.2022 18:00","25.03.2022 18:02",110,"25.03.2022 18:06",28,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
8745,"6NREWR97X6",0,50,80,"",6,"Interaktion mit Kollegen:innen","",0,0,3,"austausch von methodik","","25.03.2022","13:00","25.03.2022","14:00","25.03.2022 18:04","25.03.2022 18:06",89,"25.03.2022 18:06",30,NA,"lernen neuer arbeitsmethoden","kompetenz","competence","learning new working methods",1
8794,"NQBHXBB6MB",0,35,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",5,2,1,"unterricht geht hier nur, wenn die mitteilungsbedürftigkeit der schüler*innen sehr viel raum bekommt","gleiche Klasse, letzte Stunde (für die Schüler) daher ist es unheimlich anstrengend noch Stoff zu unterrichten","25.03.2022","11:40","25.03.2022","12:25","25.03.2022 19:25","25.03.2022 19:28",159,"25.03.2022 19:28",89,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8799,"SDB66YP9D7",1,52,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",2,6,5,"zuviel vorgenommen","","25.03.2022","07:35","25.03.2022","13:15","25.03.2022 19:33","25.03.2022 19:34",103,"25.03.2022 19:37",67,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
8830,"2YT2A449L5",1,59,100,"",7,"Interaktion mit Externen","",0,0,2,"gute beziehungsebene zu der schulleitung der nachbarschule erleichtert notwendige zusammenarbeit","ungewisser Gesprächsausgang","25.03.2022","08:00","25.03.2022","08:30","25.03.2022 22:49","25.03.2022 22:55",304,"25.03.2022 23:18",164,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
8832,"2YT2A449L5",1,59,100,"",2,"Unterricht: Vertretung halten","",2,6,2,"lernergebis der sol stunden etwas geringer als bei betreutem lernen.","Druck wegen Abschlussprüfung ","25.03.2022","09:40","25.03.2022","11:10","25.03.2022 22:57","25.03.2022 23:03",341,"25.03.2022 23:18",166,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
8836,"2YT2A449L5",1,59,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,5,1,"projektnote für projektarbeit ist zeitaufwändig","Müdigkeit aufgrund langem Arbeitstag","25.03.2022","18:00","25.03.2022","23:00","25.03.2022 23:20","25.03.2022 23:24",243,"25.03.2022 23:25",170,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
17950,"2N36NRL4PM",1,42,100,"",26,"Schülerangelegenheiten","",3,3,4,"gesprächskompetenz","","25.04.2022","15:45","25.04.2022","16:30","25.04.2022 09:17","25.04.2022 09:19",102,"25.04.2022 09:23",45,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
18235,"A47LWTD2PG",0,46,100,"Teilnahme-Gruppe-2",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",3,5,3,"gesprächsführung, problemlösekompetenz","","25.04.2022","14:00","25.04.2022","15:30","25.04.2022 09:22","25.04.2022 17:31",29322,"25.04.2022 17:31",7,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
17961,"WYL358N27Z",0,56,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",0,0,3,"dass es schüler gibt,  denen ich nicht helfen kann und dass für diese schule unwichtig ist,  weil die so viele andere probleme haben","","25.04.2022","07:50","25.04.2022","09:20","25.04.2022 09:57","25.04.2022 10:00",146,"25.04.2022 10:00",155,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
17962,"WYL358N27Z",0,56,100,"Teilnahme-Gruppe-2",6,"Interaktion mit Kollegen:innen","",0,0,2,"dass das schulsystem lücken hat. es ist mir nicht erlaubt. sus dürfen trotz hoher fehlzeit zur prüfung","","25.04.2022","09:20","25.04.2022","09:42","25.04.2022 10:00","25.04.2022 10:03",175,"25.04.2022 10:03",156,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18001,"K5QAWULQ5N",0,30,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",5,4,3,"vorbereitung für ka für mögliches nicht funktionieren der technik als alternative sinnvoll","","25.04.2022","11:20","25.04.2022","12:10","25.04.2022 11:46","25.04.2022 11:49",149,"25.04.2022 11:49",189,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18012,"TLRL97FXCQ",0,34,64,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",5,6,3,"dass sus immer wieder die gleichen fehler machen.","In den Osterferien sind mein Partner, meine Tochter und ich am COVID erkrankt, sodass ich die Zeit nicht, wie geplant, zum Korrigieren und Unterricht vorbereiten, verwenden konnte.","25.04.2022","07:45","25.04.2022","10:00","25.04.2022 12:24","25.04.2022 12:29",271,"25.04.2022 12:29",29,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18020,"RXRQGMPAYK",1,37,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",4,6,4,"probleme von schülern mit neuer thematik","","25.04.2022","09:25","25.04.2022","12:00","25.04.2022 12:40","25.04.2022 12:42",91,"25.04.2022 12:42",51,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18042,"5XY1BYHY7T",1,39,100,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,1,3,"eines nach dem anderen abarbeiten","Sehr viel aufgelaufen über die unterrichtsfreie Zeit","25.04.2022","08:00","25.04.2022","13:30","25.04.2022 13:05","25.04.2022 13:07",80,"25.04.2022 13:07",28,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
18048,"R89HQCH34X",0,42,100,"",1,"Unterricht: Eigenen Unterricht halten","",3,6,2,"nicht zu anspruchsvolle texte auswählen","","25.04.2022","10:45","25.04.2022","11:30","25.04.2022 13:11","25.04.2022 13:12",66,"25.04.2022 13:13",29,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18144,"MBYTPK8U17",0,55,62.5,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,3,4,"klare erklärungen sind wichtig","","25.04.2022","14:36","25.04.2022","15:27","25.04.2022 15:26","25.04.2022 15:28",101,"25.04.2022 15:28",102,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18155,"P3PL6YQEFV",0,30,98,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",2,7,1,"noch mehr motivation fördern nach den ferien","","25.04.2022","07:45","25.04.2022","09:15","25.04.2022 15:43","25.04.2022 15:44",72,"25.04.2022 15:44",87,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18157,"P3PL6YQEFV",0,30,98,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",3,5,2,"politische themen sind schwierig im fremdsprachenunterricht","","25.04.2022","09:35","25.04.2022","11:05","25.04.2022 15:46","25.04.2022 15:47",66,"25.04.2022 15:47",89,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18247,"7LA7RUU18F",0,49,92,"Teilnahme-Gruppe-2",8,"Organisation der eigenen Arbeitsumgebung","",1,6,1,"routine ist wertvoll","","25.04.2022","15:15","25.04.2022","16:02","25.04.2022 16:01","25.04.2022 16:03",126,"25.04.2022 18:03",29,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18267,"7LA7RUU18F",0,49,92,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",0,0,4,"fachliche inhalte","","25.04.2022","16:05","25.04.2022","18:08","25.04.2022 18:04","25.04.2022 18:10",347,"25.04.2022 18:11",30,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
18293,"4NL31RQU1R",1,40,100,"Teilnahme-Gruppe-2",12,"Fortbildung: formal","",0,0,5,"stimmschulung, körpergefühl, achtsamkeit","","25.04.2022","12:00","25.04.2022","18:15","25.04.2022 18:45","25.04.2022 18:47",129,"25.04.2022 18:47",76,NA,"sonstiges","sonstiges","other","other",1
18884,"FRWEKSY6NE",0,52,100,"",1,"Unterricht: Eigenen Unterricht halten","",4,5,1,"schüler wollen immer gleich lösungen haben und nicht selber nachdenken","","26.04.2022","07:55","26.04.2022","12:55","25.04.2022 18:49","26.04.2022 19:04",87323,"26.04.2022 19:06",73,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18328,"WYL358N27Z",0,56,100,"Teilnahme-Gruppe-2",12,"Fortbildung: formal","",0,0,7,"dass klsrheit im unterricht gewinnbringend ist","","25.04.2022","16:30","25.04.2022","19:30","25.04.2022 19:30","25.04.2022 19:32",83,"25.04.2022 19:32",166,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
18338,"ZHWUCWT1MB",1,37,64,"Teilnahme-Gruppe-2",19,"Prüfungsbezogene Tätigkeiten","",7,4,2,"ausbau / erweiterung der kompetenz der einschätzung von abstufungen der schwierigkeitsgrade bei der erstellung von aufgaben zu kommunikation prüfung englisch","Durch den Vergleich der Aufgaben der Kollegen geht man mit den eigenen Aufgaben kritischer ins Gericht und sucht eine Annäherung an die Schwierigkeitsgrade der Kollegen. ","25.04.2022","11:00","25.04.2022","13:00","25.04.2022 19:33","25.04.2022 19:46",759,"25.04.2022 19:46",56,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
18441,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,1,1,"aktualisierung des wissens","","25.04.2022","21:00","25.04.2022","22:09","25.04.2022 22:09","25.04.2022 22:10",80,"25.04.2022 22:10",88,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
18471,"CN23A7C1DG",1,48,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,7,"arduino programmieren","","25.04.2022","07:35","25.04.2022","13:00","25.04.2022 22:56","25.04.2022 22:59",177,"25.04.2022 22:59",195,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
18472,"X3YTNCAL5M",0,51,100,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",2,4,3,"neues thema","","25.04.2022","20:59","25.04.2022","22:59","25.04.2022 22:59","25.04.2022 23:00",48,"25.04.2022 23:00",61,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28884,"R5DW8TSP2W",0,36,88,"Teilnahme-Gruppe-1",16,"Mitarbeit in Gremien und dauerhaften Teams","",0,0,5,"austausch im team lohnt sich, antirassismus","","25.05.2022","12:45","25.05.2022","14:04","25.05.2022 14:04","25.05.2022 14:05",61,"25.05.2022 14:05",26,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
29547,"K1C2LNLSTU",0,30,100,"",21,"Zusatzfunktionen","",5,4,5,"seit neuestem fachschaftsvorsitzende (für 5 berufe) - einblicke in neue ausbildungsgänge, in denen ich nicht selbst unterrichte","Aufwendige Zusatzaufgabe für die man mit 0,25 deuputatsstunden vergütet wird - was aber weit entfernt vom tatsächlichen zeitlichen Aufwand ist","25.05.2022","09:00","25.05.2022","10:15","25.05.2022 14:22","25.05.2022 14:26",199,"30.05.2022 07:42",118,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28894,"R8HDA67EAD",0,30,100,"",1,"Unterricht: Eigenen Unterricht halten","",7,1,1,"mit privaten problemen sollte man besser zuhause bleiben, sonst leider nur die sus darunter","Private Probleme, Schlafmangel","25.05.2022","10:35","25.05.2022","13:00","25.05.2022 14:31","25.05.2022 14:32",66,"25.05.2022 14:32",65,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28903,"R5DW8TSP2W",0,36,88,"Teilnahme-Gruppe-1",16,"Mitarbeit in Gremien und dauerhaften Teams","",1,5,4,"umfrage erstellen mit minnit","","25.05.2022","15:00","25.05.2022","15:20","25.05.2022 15:20","25.05.2022 15:21",42,"25.05.2022 15:21",28,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28920,"88F6FW99TP",0,37,80,"Teilnahme-Gruppe-1",1,"Unterricht: Eigenen Unterricht halten","",2,7,4,"dee unterschiede zwischen schülerinnen des sg und schülern der 2jährigen berufsfachschule (ende 2.jahr) in puncto selbständiges arbeiten bei einem freien thema ist größer als gedacht","Es war anstrengend, die Energie der Schüler, die mit der freien Aufgabenstellung größtenteils überfordert waren, zu kanalisieren ","25.05.2022","07:45","25.05.2022","09:15","25.05.2022 17:00","25.05.2022 17:13",739,"25.05.2022 17:13",100,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28925,"88F6FW99TP",0,37,80,"Teilnahme-Gruppe-1",6,"Interaktion mit Kollegen:innen","",0,0,7,"es gibt offenbar mehr schülerinnen als vermutet, die drogen konsumieren","","25.05.2022","11:00","25.05.2022","11:30","25.05.2022 17:16","25.05.2022 17:17",93,"25.05.2022 17:17",103,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28964,"6UKEB2GSQS",0,50,64.83,"Teilnahme-Gruppe-1",6,"Interaktion mit Kollegen:innen","",2,7,2,"sich auf verschiedene kollegen einstellen","","25.05.2022","12:10","25.05.2022","12:25","25.05.2022 18:08","25.05.2022 18:10",82,"25.05.2022 18:13",86,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
28983,"BNQPL2Y1Q5",1,39,100,"Teilnahme-Gruppe-1",27,"Interaktion mit dem Schulträger","",1,5,4,"aufgaben fachberater schulentwicklung kennen gelernt.","","25.05.2022","13:15","25.05.2022","15:40","25.05.2022 18:39","25.05.2022 18:40",68,"25.05.2022 18:40",53,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
28990,"9UT56D37SE",1,51,100,"",28,"Interaktion mit Externen","",3,5,3,"kommunikation, kommunikation, kommunikation","Vorbereitung, Durchführung und Aufräumen der Ausbilder Infoveranstaltung für eine Berufsgruppe, als Hybride Veranstaltung durchgeführt ","25.05.2022","15:10","25.05.2022","19:05","25.05.2022 19:09","25.05.2022 19:11",128,"25.05.2022 19:11",164,NA,"sonstiges","sonstiges","other","other",1
28991,"6UKEB2GSQS",0,50,64.83,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,7,6,"anregungen für gestaltungselemente gesammelt","","25.05.2022","18:30","25.05.2022","19:09","25.05.2022 19:09","25.05.2022 19:11",119,"25.05.2022 19:11",89,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
29029,"7T62VN7BHK",0,50,100,"Teilnahme-Gruppe-1",16,"Mitarbeit in Gremien und dauerhaften Teams","",2,6,4,"führen von konfliktgesprächen","positive und offen Haltung gegenüber der Gesprächspartner ","25.05.2022","10:30","25.05.2022","18:00","25.05.2022 22:06","25.05.2022 22:09",206,"25.05.2022 22:09",56,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
34609,"21DK23LPXC",1,51,100,"",17,"IT-Administration","",4,3,5,"verwaltung von asv-bw","","22.06.2022","08:00","22.06.2022","10:15","25.06.2022 07:34","25.06.2022 07:35",79,"25.06.2022 07:36",59,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34615,"YRHSHAPVPG",0,37,80,"Teilnahme-Gruppe-5",25,"Gremien- und Teamleitung intern","",3,3,3,"es geht hier um persönlichkeitsentwicklung. mir ist aufgefallen, dass ich mich extrem stressen lasse, wenn ich vor kollegen für etwas verantwortlich bin. es macht mich regelrecht krank und ich muss dringend lernen, damit umzugehen.","Ich habe eine Bestellung gemacht, die falsch war und das den Kolleginnen falsch ausgegeben. Es geht um 25€ Schaden, trotzdem ist es mir furchtbar peinlich. ","25.06.2022","06:50","25.06.2022","07:50","25.06.2022 08:00","25.06.2022 08:04",245,"25.06.2022 08:04",106,NA,"fähigkeit zur selbstreflexion","kompetenz","competence","ability to self-reflect",1
34639,"NEVD69ZMKS",1,29,100,"Teilnahme-Gruppe-5",16,"Mitarbeit in Gremien und dauerhaften Teams","",1,7,5,"neue themen, informationen über aktuelle entwicklungen am zsl","","22.06.2022","14:30","22.06.2022","17:00","25.06.2022 08:02","25.06.2022 08:04",73,"25.06.2022 08:30",48,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34644,"NEVD69ZMKS",1,29,100,"Teilnahme-Gruppe-5",17,"IT-Administration","",7,3,7,"aufbau netzarchitektur nach belwue","","23.06.2022","11:00","23.06.2022","12:00","25.06.2022 08:08","25.06.2022 08:09",62,"25.06.2022 08:30",53,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34694,"YYUAY412BZ",0,50,98,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,6,2,"themenreduzierung, niveauangepasste fragestellungen","Zeitdruck, da anstehende Schulwoche sehr voll ist, mit vielen Zusatzterminen, so dass parallel zur Vorbereitung der Termine auch noch Aufgaben für die Schüler für die entfallenden Stunden erstellt werden müssen.","25.06.2022","07:50","25.06.2022","10:20","25.06.2022 10:21","25.06.2022 10:25",289,"25.06.2022 10:25",126,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
34712,"XNGLUWHPXY",1,42,100,"Teilnahme-Gruppe-5",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",0,0,2,"bei schülern mit sprachbarriere noch deutlicher begriffe klar machen","","25.06.2022","12:20","25.06.2022","12:30","25.06.2022 12:30","25.06.2022 12:31",56,"25.06.2022 12:31",117,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
34728,"YYUAY412BZ",0,50,98,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",3,5,1,"erstellung von aufgaben im neuen format über lernplattform moodle. selbstaneignung der vorgehensweise durch tutorials","Persönliches und Privates muss im Moment durch die Vielzahl an normalen und Zusatzaufgaben im Hintergrund stehen.","25.06.2022","11:00","25.06.2022","13:40","25.06.2022 13:44","25.06.2022 13:48",223,"25.06.2022 13:48",128,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
34730,"8MYLMCRC15",0,58,100,"Teilnahme-Gruppe-5",13,"Fortbildung: non-Formal","",1,7,5,"tolle tätigkeit","macht Freude, trotzdem ist heute Samstag und Erholung wäre notwendig ","25.06.2022","10:15","25.06.2022","14:00","25.06.2022 14:32","25.06.2022 14:34",110,"25.06.2022 14:34",82,NA,"jobzufriedenheit","kompetenz","competence","job satisfaction",1
